time,temperature_2m_max(c),temperature_2m_min(c),temperature_2m_mean,precipitation_sum(mm),rain_sum(mm),snowfall_sum(cm),wind_speed_10m_max(km/h),wind_gusts_10m_max(km/h),wind_direction_10m_dominant
17-01-1982,-12.2,-24.7,-17,0,0,0,13,20.5,338
18-01-1982,-13.1,-24.9,-18.7,0,0,0,13.4,25.9,302
19-01-1982,-10.4,-23.9,-18,0,0,0,10.8,17.6,216
20-01-1982,-3.8,-23.5,-9.8,0,0,0,22.8,39.2,223
21-01-1982,-2.8,-21.2,-11.3,0,0,0,17.1,26.6,343
22-01-1982,-6.4,-20.9,-14.2,0,0,0,12.8,21.6,272
23-01-1982,-4.1,-20.8,-8,0,0,0,18.8,33.5,202
24-01-1982,-2.7,-15.6,-8.8,0,0,0,27.7,47.5,333
25-01-1982,-3.7,-15.5,-7.4,0,0,0.28,19.1,33.8,240
26-01-1982,-5.5,-16.9,-10.7,0,0,0,25.3,41.8,325
27-01-1982,-11.6,-20.4,-16.8,0,0,0,24.1,43.9,333
28-01-1982,-12.9,-22.4,-18.2,0,0,0,18.4,34.6,325
29-01-1982,-9.6,-22.7,-17.7,0,0,0,11.3,18.7,240
30-01-1982,-4.9,-19.2,-12.3,0,0,0,15.9,31.7,228
31-01-1982,-6.6,-21.1,-14.2,0,0,0,16.9,32.4,326
01-02-1982,-5.4,-18.4,-13.3,0,0,0,12,21.6,247
02-02-1982,-0.3,-18.3,-9.1,0,0,0,18.4,36,288
03-02-1982,-6.5,-18.4,-11.9,0,0,0,18.4,36.7,333
04-02-1982,-9.6,-17.5,-14.3,0,0,0,12.3,25.6,251
05-02-1982,-3.2,-16.3,-10.2,0,0,0,24.1,44.3,297
06-02-1982,-10.1,-18.4,-14.9,0,0,0,18.6,34.6,309
07-02-1982,-6.1,-17,-12.3,0,0,0,16.6,33.1,295
08-02-1982,-1.3,-14.5,-7.3,0,0,0,20.1,39.2,276
09-02-1982,-5.5,-14.9,-10.8,0,0,0,21.6,41.8,326
10-02-1982,-1.3,-13.5,-8.4,0,0,0,11.7,28.1,240
11-02-1982,2.2,-11.2,-5.5,0,0,0,12.2,22.7,306
12-02-1982,0,-11.4,-6.1,0,0,0,14.2,29.9,2
13-02-1982,-1.1,-11.5,-6.5,0,0,0,17.9,36.7,10
14-02-1982,-0.6,-11,-6.1,0,0,0,9.4,21.6,128
15-02-1982,1.1,-9.4,-5.1,0,0,0,9.7,23.4,45
16-02-1982,1,-8.4,-3.5,0,0,0.07,9.5,21.2,151
17-02-1982,3.5,-7,-1.2,0,0,0,18.3,33.1,194
18-02-1982,3.3,-0.4,1.5,2.7,1.1,1.19,22.3,42.1,196
19-02-1982,4.6,-7.2,-0.7,0.7,0.7,0.07,24.5,47.5,252
20-02-1982,1.7,-6.7,-3.1,0,0,0,10.2,19.1,85
21-02-1982,6.5,-6.3,-0.5,0,0,0,17.6,38.2,266
22-02-1982,4.2,-6.1,-2.1,0,0,0,15.5,24.5,11
23-02-1982,3.6,-7.8,-3,0,0,0,17.1,30.2,7
24-02-1982,2.7,-8,-3.8,0,0,0,11.9,26.3,19
25-02-1982,1,-7.2,-4.1,0,0,0,12.7,28.4,111
26-02-1982,8.4,-3.8,2.4,0.8,0.1,0.56,27.8,54.7,204
27-02-1982,6.7,-4.3,1,0,0,0,29.9,55.4,291
28-02-1982,3.8,-6.5,-2.3,0,0,0,16.5,31.7,332
01-03-1982,3.4,-7.3,-2.6,0,0,0,14.8,31.3,345
02-03-1982,7.6,-3.3,2,0,0,0,29.1,52.2,185
03-03-1982,8.2,-4.1,1.7,0,0,0,30.5,58.7,250
04-03-1982,4.7,-8.8,-2.5,0,0,0,25.8,42.5,344
05-03-1982,-2.2,-10.4,-6.7,0,0,0,26,50.4,297
06-03-1982,-2.8,-9.8,-6.3,0,0,0,26.6,52.2,297
07-03-1982,1.3,-7.3,-3.6,0,0,0,23.2,38.9,236
08-03-1982,4.2,-6.2,-2.2,0,0,0.07,25.6,49,278
09-03-1982,10.6,-3.9,2.1,0,0,0,23.1,55.4,227
10-03-1982,9,-2.7,1.7,0,0,0,15.1,28.8,61
11-03-1982,13.8,-4.2,4.3,0.1,0.1,0,31.3,65.5,244
12-03-1982,7.5,-4.6,0.5,0,0,0,17.2,32.4,28
13-03-1982,12.3,1,5.5,0,0,0,26.7,54.7,200
14-03-1982,13.4,0.9,7,9.2,8.2,0.7,19.5,42.1,218
15-03-1982,4.6,-7.5,-1.6,0,0,0,29.6,51.8,335
16-03-1982,2.5,-5.8,-2.4,0,0,0,14.3,30.6,249
17-03-1982,9.2,-7.4,0.1,0,0,0,22.7,48.2,283
18-03-1982,8.1,-2.5,1.9,0,0,0,23.9,46.4,203
19-03-1982,11,-0.6,4.6,0,0,0,20,37.4,192
20-03-1982,12,-1.4,4.4,0.3,0.3,0,30,57.6,202
21-03-1982,4.4,-4.5,-1.4,5.9,3.1,1.96,21.4,44.3,11
22-03-1982,4.5,-6.5,-1.1,8,2.5,3.85,26.6,42.5,339
23-03-1982,-0.5,-9.2,-5.3,0,0,0,30.1,52.2,318
24-03-1982,-0.9,-9.6,-5.6,0,0,0,22.7,41,337
25-03-1982,0.2,-9.7,-5.5,0,0,0,12.6,25.2,19
26-03-1982,3.7,-4.8,-1.1,0.4,0,0.35,16.2,28.4,167
27-03-1982,1.9,-3.8,-0.8,6,0.3,3.99,20.1,33.8,140
28-03-1982,9,0.4,3.5,0,0,0,28.9,53.3,200
29-03-1982,14.3,3.9,8.2,0,0,0,36.3,71.3,202
30-03-1982,9.3,-3.2,3.7,0.6,0.6,0,21.4,40,16
31-03-1982,12,0.9,6.7,1.3,1.3,0,28.5,50.4,188
01-04-1982,14.6,1.2,7.2,19.6,17.8,1.26,23.5,40,17
02-04-1982,9.9,-1.9,3.2,0.1,0.1,0,22.9,46.4,349
03-04-1982,10.3,-3.2,3.7,0,0,0,20,38.9,298
04-04-1982,15.3,1.8,7.6,0,0,0,24,54.4,202
05-04-1982,20.3,3.7,11,0,0,0,21.5,47.2,204
06-04-1982,21.3,2.3,11.8,0,0,0,21.5,45,214
07-04-1982,17.9,2.6,10.4,0,0,0,27.2,49,339
08-04-1982,6.6,-4.6,2.1,1.4,1.2,0.21,40.5,75.2,352
09-04-1982,11.5,0.3,5.3,0,0,0,17.1,28.1,211
10-04-1982,18.4,5.8,10.9,0,0,0,25.1,46.8,191
11-04-1982,18.2,6.4,12,0,0,0,30.9,59,199
12-04-1982,16.3,3,9.9,0,0,0,18,31.3,210
13-04-1982,17.8,-1.8,8.4,0.5,0.5,0,22.3,46.4,298
14-04-1982,13.8,-1.8,6.1,0,0,0,18.5,37.4,312
15-04-1982,10.7,-1.6,4.3,0,0,0.07,18,40.7,252
16-04-1982,10.2,-0.2,4.6,0.4,0.1,0.21,16,34.6,339
17-04-1982,12.6,1.3,6.7,0.4,0.4,0,13.7,28.4,261
18-04-1982,19.4,4.5,11.5,0,0,0,26.5,36.4,222
19-04-1982,14.8,2.2,8.2,0,0,0,16,31.7,11
20-04-1982,17.1,3,9.6,0,0,0,13.8,28.1,35
21-04-1982,19.9,9.1,13.7,0,0,0,20.3,38.5,193
22-04-1982,20.1,9.5,13.9,0,0,0,30.5,60.1,200
23-04-1982,19.5,3,12.4,0,0,0,16.3,37.8,320
24-04-1982,24.5,11.5,17.1,0,0,0,33.2,61.2,201
25-04-1982,24.6,11.3,17.2,0,0,0,34.6,66.6,199
26-04-1982,24.4,11.4,17,0,0,0,25,51.5,195
27-04-1982,25.5,11.1,18.4,2.4,2.4,0,23.5,49.7,205
28-04-1982,11.2,1.2,6.4,7.3,7.3,0,21.5,41,289
29-04-1982,20.4,8.5,13.6,1.8,1.8,0,24.7,46.4,203
30-04-1982,22.7,8.5,14.7,1.6,1.6,0,31.2,60.5,206
01-05-1982,22.6,11.1,16.1,1.3,1.3,0,25.2,42.8,182
02-05-1982,22.2,11.4,15.5,8.9,8.9,0,24.6,57.6,178
03-05-1982,14.9,4.7,10.3,12.8,12.8,0,20.2,45.7,161
04-05-1982,15,4.9,9.8,0,0,0,17.1,33.8,259
05-05-1982,15.2,7,10.1,5.8,5.8,0,30,62.3,210
06-05-1982,17.5,3.4,11.5,0,0,0,28.3,58,256
07-05-1982,20.5,6.1,13.5,0,0,0,14.1,30.2,133
08-05-1982,22,8.2,14.9,11.4,11.4,0,22.1,50,228
09-05-1982,19.5,8.9,14,0,0,0,18.2,34.6,184
10-05-1982,21.6,10.5,16.9,0.6,0.6,0,30.8,61.2,221
11-05-1982,19.1,9.6,14,0,0,0,17.6,37.8,322
12-05-1982,16.2,5.2,11,0,0,0,8.7,15.8,214
13-05-1982,17.8,4.8,11.8,0,0,0,25.4,49,295
14-05-1982,22.8,12.1,16.9,0,0,0,26.8,51.1,207
15-05-1982,22.7,8.2,14.4,0,0,0,35.6,78.1,246
16-05-1982,21.3,6.5,14.7,0,0,0,30.1,55.8,321
17-05-1982,18.9,7.9,13.1,0,0,0,17.4,37.4,42
18-05-1982,20.8,10.3,16,4.2,4.2,0,15,23.8,58
19-05-1982,14.3,6.1,11.2,5.1,5.1,0,19.8,43.2,353
20-05-1982,24,12.7,18.2,1.8,1.8,0,14.9,28.8,186
21-05-1982,25.2,12.2,18.6,0.2,0.2,0,20.3,46.4,170
22-05-1982,27.2,14,21,0,0,0,24.3,56.9,203
23-05-1982,25.7,10.7,18.6,0,0,0,17.9,29.9,325
24-05-1982,24,14.3,18.3,0.7,0.7,0,22.9,43.9,188
25-05-1982,20.9,15.8,18.4,12.8,12.8,0,18.5,39.2,168
26-05-1982,24.8,17.2,20.6,9.1,9.1,0,24.6,37.1,189
27-05-1982,25,11.5,19.4,2.3,2.3,0,21,36,337
28-05-1982,20.1,9,14.8,0.3,0.3,0,10.7,23,305
29-05-1982,22.5,11.3,17.4,0.3,0.3,0,10.5,20.2,61
30-05-1982,23.4,14.1,18.5,2.2,2.2,0,15.3,24.8,37
31-05-1982,20.3,12.8,16.7,0.7,0.7,0,29.5,46.1,19
01-06-1982,15.8,9.6,12.9,1.8,1.8,0,36.3,60.5,20
02-06-1982,26.6,13.8,19.2,0,0,0,17.9,33.5,216
03-06-1982,32.4,14.3,23.5,0,0,0,26.8,50,333
04-06-1982,26.1,12.7,19.6,0,0,0,19.9,37.1,345
05-06-1982,28.7,15.9,22.6,0,0,0,20.9,45.7,203
06-06-1982,28.4,14.7,21.7,0,0,0,22.3,44.6,194
07-06-1982,29.1,12.2,21.7,0.2,0.2,0,16,32,50
08-06-1982,29.3,16.8,23,0,0,0,17.5,35.3,169
09-06-1982,32.8,16,24.2,1.1,1.1,0,24.8,55.1,200
10-06-1982,32.2,19.3,25.6,0,0,0,21.5,40.3,194
11-06-1982,33.6,19.2,25.7,0.9,0.9,0,17,43.2,177
12-06-1982,29.9,18.5,24.4,0.5,0.5,0,18.7,42.1,154
13-06-1982,30,15.2,23.2,0.4,0.4,0,23.2,46.8,20
14-06-1982,31,17.3,24.2,0,0,0,14.8,31,286
15-06-1982,32,17.6,25.1,0,0,0,23.4,50.4,203
16-06-1982,27.8,17.2,22.5,0.8,0.8,0,24.5,47.5,175
17-06-1982,28.5,16.9,23,0,0,0,11.8,33.5,176
18-06-1982,24.4,18.6,21.3,0.3,0.3,0,21.8,43.9,172
19-06-1982,25.5,16.8,21.2,0,0,0,13.1,31.3,178
20-06-1982,27.9,18.2,23.1,0,0,0,16.8,35.3,174
21-06-1982,24.9,9.2,15.6,10.4,10.4,0,26.1,54,272
22-06-1982,25.6,13,19.4,0,0,0,16.6,42.1,233
23-06-1982,26.7,13.2,20.5,0,0,0,13.3,21.2,129
24-06-1982,28,15.5,22,0,0,0,14.5,31,129
25-06-1982,30.5,18.2,23.8,0,0,0,17.7,38.5,203
26-06-1982,29.6,19,24.5,0.1,0.1,0,16.9,43.6,204
27-06-1982,32.3,19.7,25,0.3,0.3,0,21.8,43.2,201
28-06-1982,27.2,19.2,22.7,3,3,0,19.5,43.6,175
29-06-1982,28.3,19,23,7.9,7.9,0,22,47.5,185
30-06-1982,27.3,19.4,22.9,1.1,1.1,0,23.2,50,176
01-07-1982,30.4,20.6,25.6,0.1,0.1,0,27,56.9,189
02-07-1982,29.9,21.2,25.3,0,0,0,31.1,58,196
03-07-1982,31.3,19.6,25.6,0,0,0,29,55.1,199
04-07-1982,30.2,19.8,25.1,0,0,0,24,47.5,205
05-07-1982,31.2,19.9,25.9,0,0,0,24.6,48.6,208
06-07-1982,32.2,19.2,26.1,0,0,0,20.2,45,203
07-07-1982,33.2,20.3,27,0,0,0,17,40,195
08-07-1982,34,22.1,27.8,0,0,0,23,46.8,195
09-07-1982,32.3,21.4,27.4,0,0,0,28.3,58.7,205
10-07-1982,26.2,20.9,23.2,22.8,22.8,0,31.7,56.9,204
11-07-1982,27.1,16.2,22.1,0,0,0,25.4,53.6,266
12-07-1982,31.2,22.5,26.3,0,0,0,35.4,66.2,200
13-07-1982,31.3,19,25.3,0.2,0.2,0,35.6,69.5,207
14-07-1982,31.3,21.5,25.6,2,2,0,18,35.3,182
15-07-1982,21.5,17.3,19.5,38.5,38.5,0,36.8,78.1,199
16-07-1982,24.5,17.9,20.7,1.2,1.2,0,20.3,46.8,234
17-07-1982,25.2,16.8,20,1.6,1.6,0,17.4,42.5,272
18-07-1982,24.8,16.7,20.6,0.4,0.4,0,15.6,30.2,325
19-07-1982,27.5,17.5,22.3,2.3,2.3,0,8.2,25.9,217
20-07-1982,27.9,18.5,23.2,7.6,7.6,0,7.4,21.6,197
21-07-1982,27.3,19,23.6,0,0,0,6.7,22,172
22-07-1982,28.4,19.6,24.3,0.3,0.3,0,7.6,22,180
23-07-1982,28.9,20.8,24.9,0.2,0.2,0,8.9,22.7,155
24-07-1982,30.2,21.2,25.6,1.4,1.4,0,9.2,21.2,147
25-07-1982,29.8,20.9,25,17.9,17.9,0,11.5,27.7,103
26-07-1982,24.2,19.2,21.6,13.9,13.9,0,14.6,25.2,63
27-07-1982,27.6,18.7,23.1,0.8,0.8,0,17.1,33.5,41
28-07-1982,26.6,19.6,22.9,0.5,0.5,0,9.9,18.7,81
29-07-1982,27.1,20.4,23.6,1.8,1.8,0,10.6,23.4,201
30-07-1982,28.6,20.9,24.7,0.3,0.3,0,10.6,28.1,194
31-07-1982,30,22.2,26.1,0,0,0,14.8,32,193
01-08-1982,30.8,22.3,26.6,0,0,0,20.8,42.5,197
02-08-1982,32.3,22,27.5,0,0,0,15.5,36,200
03-08-1982,32.3,22.7,27.3,0,0,0,18,36.7,193
04-08-1982,30.5,21.9,26.3,0,0,0,24.4,45.4,197
05-08-1982,30.9,23,25.6,25.2,25.2,0,18.2,42.8,202
06-08-1982,29.2,21.8,25.4,0.6,0.6,0,8,24.1,180
07-08-1982,30,23.6,26.1,1.5,1.5,0,13,24.5,170
08-08-1982,25.2,23,23.9,10.1,10.1,0,19.3,38.5,190
09-08-1982,30.2,23.7,26.3,0.5,0.5,0,18,34.2,190
10-08-1982,28,23,24.8,6.3,6.3,0,21.5,43.6,197
11-08-1982,28.3,23.2,25.1,0.8,0.8,0,18.6,40.7,197
12-08-1982,30,23.4,26.3,0.3,0.3,0,15.7,38.2,198
13-08-1982,31.7,22.2,27.1,0,0,0,14.3,34.9,185
14-08-1982,33.8,23.1,28.5,0,0,0,17.6,33.1,42
15-08-1982,33.5,21.7,27.6,0,0,0,13.8,28.4,357
16-08-1982,32.3,22.9,26.9,13.8,13.8,0,17.1,37.8,176
17-08-1982,24.8,22.5,23.3,55.4,55.4,0,29.3,59,202
18-08-1982,28.6,18.9,23.1,5.5,5.5,0,16.5,38.5,218
19-08-1982,26.2,16.6,21.5,0,0,0,20.3,29.9,339
20-08-1982,24.3,13.9,19.3,0,0,0,21.3,36.7,27
21-08-1982,24.3,12.7,18.8,0,0,0,18.8,36,27
22-08-1982,26,14.4,20.2,0,0,0,13.4,22.3,33
23-08-1982,27.6,16.7,21.8,0,0,0,10.2,19.8,34
24-08-1982,28.1,16,23,0,0,0,8,21.2,142
25-08-1982,29,19.8,24.2,1.9,1.9,0,9.4,23,105
26-08-1982,21.3,18.3,19.9,11.5,11.5,0,18.9,27.4,13
27-08-1982,22.4,18.4,19.9,0.6,0.6,0,26.8,47.2,347
28-08-1982,24.2,16.1,19.2,0,0,0,29.7,54.7,332
29-08-1982,26.7,14.7,20.4,0,0,0,15,29.2,262
30-08-1982,28,15.7,22.2,0,0,0,15.4,35.3,213
31-08-1982,25.8,15.2,20,0,0,0,17.7,29.2,32
01-09-1982,25.6,17.2,20.8,0,0,0,17,23.8,47
02-09-1982,23.6,9.2,17.1,0,0,0,22.9,40.3,19
03-09-1982,21.9,11.3,16.3,0,0,0,11.4,24.5,86
04-09-1982,22.4,15,18.4,5.4,5.4,0,24.8,47.2,189
05-09-1982,24,13.2,18.3,0.1,0.1,0,22.2,42.5,258
06-09-1982,22,11.2,16.7,0,0,0,17.9,36,261
07-09-1982,26.3,9.3,16.9,3.8,3.8,0,26.2,55.8,233
08-09-1982,21.4,7.7,14.7,0,0,0,23.6,43.2,262
09-09-1982,21.9,8.3,15.2,0,0,0,17.3,33.1,266
10-09-1982,20.5,8.3,14.5,0,0,0,19.7,34.9,307
11-09-1982,23,14.9,18.5,0,0,0,26.6,47.2,184
12-09-1982,22.5,8.5,15.7,0,0,0,21.7,38.2,322
13-09-1982,21.8,9.9,15.3,0,0,0,13.2,23.4,197
14-09-1982,24.7,15.7,19.6,0,0,0,20,42.8,183
15-09-1982,27.4,14,21.2,0,0,0,18.3,39.6,197
16-09-1982,26.7,16.7,21.2,0,0,0,13.3,25.2,146
17-09-1982,27.4,18.3,22.3,0,0,0,22.7,43.2,195
18-09-1982,26.9,17.1,21.9,0,0,0,25.5,59.4,200
19-09-1982,27.1,9.3,19.2,2.5,2.5,0,27.8,50.4,281
20-09-1982,16.7,6.1,11.5,0,0,0,28.7,53.3,341
21-09-1982,21.2,11.4,15.3,0.5,0.5,0,13.8,28.1,146
22-09-1982,21.8,10.7,15,0,0,0,16.1,34.2,107
23-09-1982,23.5,12.8,17.3,0,0,0,14.5,27,185
24-09-1982,25.4,14.6,19.6,0,0,0,23.5,49,194
25-09-1982,25.6,11.4,19.5,5.9,5.9,0,22.4,46.4,238
26-09-1982,15.1,6.5,11.1,0,0,0,33.3,62.6,267
27-09-1982,16.8,7.4,11.7,0,0,0,29.6,53.3,267
28-09-1982,23.6,11.8,16.7,0,0,0,25,47.9,213
29-09-1982,24.1,10.2,17.2,0,0,0,27.6,56.5,218
30-09-1982,19.6,7.4,12.9,0,0,0,20.4,34.9,59
01-10-1982,24,11,17.5,0,0,0,27.4,54.4,215
02-10-1982,18.9,5.2,12.2,0,0,0,22.4,36.4,15
03-10-1982,20.4,8.6,13.6,0,0,0,16.9,29.9,194
04-10-1982,22.7,6.6,14,0,0,0,15.2,31.7,24
05-10-1982,23.2,12.5,17,0,0,0,24.4,52.2,208
06-10-1982,26.1,10,17.6,0,0,0,26,58,218
07-10-1982,21.9,7,13.9,0,0,0,19.6,34.6,40
08-10-1982,24.9,10.8,16.7,0,0,0,10.9,34.2,188
09-10-1982,26.9,14.5,19.2,0,0,0,20.5,41.8,194
10-10-1982,26.9,16.9,20.8,0,0,0,30.7,63.7,205
11-10-1982,21.7,7.6,14.1,1.9,1.9,0,19.4,40.7,8
12-10-1982,21.8,11.9,17,0.1,0.1,0,22.7,40.3,210
13-10-1982,17.4,10.5,13.5,0,0,0,25.4,41,27
14-10-1982,13.5,6.3,8.9,1.9,1.9,0,25.2,42.1,359
15-10-1982,12,0.6,6.1,0,0,0,28.4,52.6,359
16-10-1982,12.1,3.2,7.2,0,0,0,23.1,39.6,159
17-10-1982,16.6,9.4,12.2,1.6,1.6,0,36.8,69.1,192
18-10-1982,12.6,3.7,8,14.8,14.8,0,24.8,46.1,340
19-10-1982,10.8,2.9,6,0,0,0,20.5,34.6,209
20-10-1982,15.4,-1.9,7.3,0,0,0,28.3,51.8,295
21-10-1982,5.2,-5.4,-0.4,0,0,0,26.9,49.3,294
22-10-1982,3.3,-6.4,-2.3,0,0,0,21.3,41,293
23-10-1982,2,-7.2,-3.4,0,0,0,17.1,34.6,322
24-10-1982,1.1,-5.6,-2.9,0,0,0,17.9,36,25
25-10-1982,7.7,-2.8,1.4,0,0,0,14.4,29.2,143
26-10-1982,14.9,2,9.6,0,0,0,21.9,37.8,201
27-10-1982,17.9,8.6,11.9,0,0,0,23.4,49.7,204
28-10-1982,16.6,7.2,11.3,0,0,0,18.2,38.2,191
29-10-1982,17.9,10.7,13.1,0,0,0,22.8,42.8,191
30-10-1982,16.4,1.4,10.4,0.1,0.1,0,28,58,281
31-10-1982,7.6,-2.8,2.1,0,0,0,19.9,33.5,329
01-11-1982,2.6,-4.3,-1.5,0,0,0,23.5,42.5,295
02-11-1982,10.9,-1,5.9,0,0,0,27.9,58,197
03-11-1982,16.3,7.2,11.4,0,0,0,36,70.2,213
04-11-1982,10.8,-2.5,4.2,0,0,0,21.6,41,10
05-11-1982,9.9,-0.8,4.7,0.4,0.4,0,21.1,38.2,151
06-11-1982,13,-2.4,5.3,1.2,1.2,0,20.2,38.2,282
07-11-1982,8.6,-1.9,2.4,0,0,0,9.8,16.2,176
08-11-1982,10.5,0.9,4.1,0,0,0.14,24.8,42.8,55
09-11-1982,3,-4,-0.8,0,0,0.07,31,58.7,14
10-11-1982,2.4,-3.1,0,0.7,0,0.49,28.4,50,9
11-11-1982,5.6,-3.9,-0.3,0,0,0,19.5,35.3,319
12-11-1982,9.7,-1,4.4,0,0,0,19.3,38.2,195
13-11-1982,4.3,-4.7,-0.4,0,0,0,21.4,40.3,12
14-11-1982,2.4,-5.6,-1.1,2,0,1.61,16,28.8,352
15-11-1982,2.7,-7.6,-3.2,0,0,0,15.3,32.4,269
16-11-1982,3,-6.2,-1,0,0,0,17.7,32.8,195
17-11-1982,4.3,-5.4,-1,0,0,0,9.7,20.2,281
18-11-1982,4.8,-4.6,-0.9,0,0,0,12.5,22.3,251
19-11-1982,3.9,-5.8,-2.2,0,0,0,14.1,27.4,275
20-11-1982,4.8,-4.4,-0.8,0,0,0,16.3,33.5,195
21-11-1982,5.9,-5.4,0.8,0.1,0,0.21,20.9,40.7,247
22-11-1982,-0.6,-6.7,-4.4,0,0,0,23.5,45,266
23-11-1982,0.6,-12.5,-7.2,0,0,0,28.4,54,306
24-11-1982,-6.4,-11.4,-9.1,0,0,0,24,47.2,288
25-11-1982,-1.2,-10,-6.3,0,0,0,12.6,27.7,241
26-11-1982,2.2,-10,-4.7,0,0,0,10.6,27.4,322
27-11-1982,0.1,-8.9,-4.8,0,0,0,8.9,14.8,104
28-11-1982,3.2,-5.9,-0.1,0,0,0.21,18.6,36.4,195
29-11-1982,3.7,-6.3,-2.3,0,0,0,13.6,20.9,329
30-11-1982,0.2,-6,-3.8,0.3,0,0.42,14.9,24.5,351
01-12-1982,-1,-10,-5.9,0,0,0,12.1,25.9,256
02-12-1982,-0.1,-9.7,-4.8,0,0,0,18.4,31.7,215
03-12-1982,3.8,-7.5,-2.4,0,0,0.14,23.3,44.3,256
04-12-1982,-6.4,-14.9,-10.4,0,0,0,22.1,45,316
05-12-1982,-8.6,-14.4,-11.7,0,0,0,16.9,33.8,288
06-12-1982,-3.6,-12.6,-8.5,0,0,0,18.8,36,261
07-12-1982,-5.2,-13.1,-9.4,0,0,0,6.9,19.4,313
08-12-1982,-3.3,-12.7,-7.7,0,0,0,17.9,31,202
09-12-1982,0.6,-9.1,-5.5,0,0,0,15.5,30.2,222
10-12-1982,1.6,-11,-5.1,1.3,0,1.19,22.1,39.6,333
11-12-1982,-6.5,-14.5,-10.6,0,0,0,23.3,45.4,324
12-12-1982,-8.5,-17.2,-13.1,0,0,0,13.7,30.2,307
13-12-1982,-8,-17,-12.9,0,0,0,10.1,20.2,185
14-12-1982,-5.6,-15.9,-11.3,0,0,0,11.6,27,230
15-12-1982,-3.6,-14.7,-9.4,0,0,0,14.5,28.8,233
16-12-1982,-3.9,-16.3,-10.2,0,0,0,17.3,32.8,330
17-12-1982,-9.1,-16.7,-13.8,0,0,0,10.6,16.6,246
18-12-1982,-4.3,-16,-6.8,0,0,0,25.5,44.3,205
19-12-1982,2.1,-9.8,-5.1,0,0,0,11.8,23.8,230
20-12-1982,0.5,-8.5,-2.5,0,0,0,18.4,31.7,187
21-12-1982,3.6,-2.6,0.2,0.8,0,0.63,24.4,46.8,189
22-12-1982,-1,-12.4,-5.9,0.3,0,0.63,18.9,34.9,272
23-12-1982,-5.9,-13.9,-10.3,0,0,0,14.8,30.6,282
24-12-1982,-7,-15.1,-11.4,0,0,0,14.8,31,279
25-12-1982,-4.9,-14.9,-9.4,0,0,0,17.8,34.2,209
26-12-1982,-4.5,-13.2,-9.1,0,0,0,12.3,21.6,259
27-12-1982,-2.5,-13.4,-6.3,0,0,0,26,46.8,198
28-12-1982,0,-12,-5.6,0,0,0,21.9,41,279
29-12-1982,-2.8,-12.6,-8.7,0,0,0,11.2,20.5,277
30-12-1982,-4.8,-12.8,-9.8,0,0,0,12.7,24.8,247
31-12-1982,-3.9,-16.6,-10.8,0,0,0,12.6,25.2,5
01-01-1983,-7,-16.5,-12.3,0,0,0,10,23,357
02-01-1983,-3.4,-14.4,-10.1,0,0,0,10.5,20.9,296
03-01-1983,0,-12.9,-4.6,0,0,0,21.8,42.8,206
04-01-1983,-0.3,-13.7,-7.3,0,0,0,10.7,18.4,7
05-01-1983,-1.1,-13.6,-4.4,0.1,0,0.14,21.5,38.2,191
06-01-1983,0.5,-13.6,-6.3,0,0,0.14,19.8,34.6,320
07-01-1983,-12.7,-19.9,-15.7,0.3,0,0.35,22.5,42.1,329
08-01-1983,-14,-20.5,-17.6,0,0,0,20.4,38.5,305
09-01-1983,-13.7,-20.3,-17.5,0,0,0,16.4,32,307
10-01-1983,-7.5,-19,-13.3,0,0,0,13.4,25.9,240
11-01-1983,-6.4,-15.7,-11.8,0,0,0,16.2,32.4,265
12-01-1983,-4,-14.1,-9.8,0,0,0,13.1,25.6,288
13-01-1983,-2.9,-13.1,-8.4,0,0,0,15,27.4,257
14-01-1983,-3.4,-14.8,-9.9,0,0,0,18.9,34.6,276
15-01-1983,-3.1,-14.5,-7.8,0,0,0.14,11.3,25.9,175
16-01-1983,-2.8,-16.6,-9.4,0,0,0,14.1,28.1,323
17-01-1983,-8.6,-17.1,-13.5,0,0,0,10.8,23.8,356
18-01-1983,-9,-17.1,-13.8,0,0,0,14.3,27,332
19-01-1983,-11.5,-19.7,-16.2,0,0,0,16.1,31.7,315
20-01-1983,-11.4,-21.6,-16.9,0,0,0,13.6,28.4,336
21-01-1983,-12.3,-21.3,-16.7,0,0,0,10.4,17.3,193
22-01-1983,-6.3,-18.6,-10.5,0,0,0,19.5,33.1,212
23-01-1983,-0.2,-11,-6.9,0,0,0,16.9,35.3,250
24-01-1983,3.9,-9.2,-3.3,0,0,0,20.7,40,217
25-01-1983,0.6,-10.6,-5.3,0,0,0,11.9,24.5,7
26-01-1983,1,-10.1,-4.3,0,0,0,13.4,23.4,209
27-01-1983,3.8,-6.8,-2,0,0,0,22.8,38.9,201
28-01-1983,6,-4.1,-0.4,0,0,0,28,50.8,230
29-01-1983,-0.4,-12.4,-5.8,0,0,0,28.4,51.1,357
30-01-1983,-3.4,-12,-7.1,0,0,0,14.9,25.9,208
31-01-1983,1.6,-8.9,-3.4,0,0,0.14,18.2,38.9,301
01-02-1983,-3.8,-12.9,-7.9,0,0,0,19.5,37.8,14
02-02-1983,-2.6,-12.3,-7.3,0,0,0,12.6,25.2,280
03-02-1983,1,-10.3,-5,0,0,0,9.8,24.1,229
04-02-1983,2.4,-9.4,-3.2,0,0,0,12.8,28.8,192
